2004-07-27 00:00:00,1612.3299560546875,50.1037712097168,1642.2154403686523,50.22485508918762,0,CASH
2004-07-28 00:00:00,1613.5,50.257232666015625,1642.627815246582,50.230650186538696,0,CASH
2004-07-29 00:00:00,1621.3499755859375,50.395877838134766,1643.0177528381348,50.23758432865143,0,CASH
2004-07-30 00:00:00,1623.260009765625,50.6732292175293,1643.5026275634766,50.24703907966614,0,CASH
2004-08-02 00:00:00,1630.47998046875,50.72800827026367,1644.0411895751954,50.25601873397827,0,CASH
2004-08-03 00:00:00,1620.280029296875,50.83251953125,1644.4040023803711,50.26444067955017,0,CASH
2004-08-04 00:00:00,1619.0,50.802677154541016,1644.7321273803711,50.27291822433472,0,CASH
2004-08-05 00:00:00,1592.6400146484375,50.95695495605469,1644.9507522583008,50.283026170730594,0,CASH
2004-08-06 00:00:00,1568.0699462890625,51.49961471557617,1644.9510643005372,50.29685866832733,0,CASH
2004-08-09 00:00:00,1569.9599609375,51.469749450683594,1644.9498764038085,50.31059532165527,0,CASH
2004-08-10 00:00:00,1590.3499755859375,51.27060317993164,1644.9589385986328,50.32175529003143,0,CASH
2004-08-11 00:00:00,1586.4300537109375,51.474674224853516,1644.9479393005372,50.33434207439423,0,CASH
2004-08-12 00:00:00,1567.949951171875,51.76840591430664,1644.782438659668,50.34909777641296,0,CASH
2004-08-13 00:00:00,1570.43994140625,51.9675407409668,1644.6043754577636,50.36664197444916,0,CASH
2004-08-16 00:00:00,1591.93994140625,51.70869827270508,1644.5786872863769,50.38084299564362,0,CASH
2004-08-17 00:00:00,1595.5699462890625,51.76345443725586,1644.5588119506835,50.394841170310976,0,CASH
2004-08-18 00:00:00,1615.719970703125,51.5593147277832,1644.537311553955,50.408471608161925,0,CASH
2004-08-19 00:00:00,1609.969970703125,51.87297058105469,1644.4771865844727,50.42487971782684,0,CASH
2004-08-20 00:00:00,1620.469970703125,51.813236236572266,1644.4617492675782,50.44046893119812,0,CASH
2004-08-23 00:00:00,1616.6800537109375,51.584228515625,1644.4531867980957,50.45529370307922,0,CASH
2004-08-24 00:00:00,1617.4599609375,51.48965835571289,1644.324186706543,50.46995165348053,0,CASH
2004-08-25 00:00:00,1630.489990234375,51.49462890625,1644.2628112792968,50.482670545578,0,CASH
2004-08-26 00:00:00,1630.6800537109375,51.5792121887207,1644.1758117675781,50.49567584991455,0,CASH
2004-08-27 00:00:00,1634.8299560546875,51.60414505004883,1644.0633117675782,50.510018825531006,0,CASH
2004-08-30 00:00:00,1622.280029296875,51.73358154296875,1643.964186859131,50.522837448120114,0,CASH
2004-08-31 00:00:00,1629.8299560546875,52.03727340698242,1643.8629364013673,50.53779637813568,0,CASH
2004-09-01 00:00:00,1632.8199462890625,52.045249938964844,1643.834748840332,50.551290011405946,0,CASH
2004-09-02 00:00:00,1651.1400146484375,51.795326232910156,1643.8358741760253,50.56316087245941,15,MARKET
2004-09-03 00:00:00,1644.25,51.710350036621094,1643.779874420166,50.57410683631897,14,MARKET
2004-09-07 00:00:00,1655.6500244140625,51.57035827636719,1643.7241249084473,50.58402621746063,13,MARKET
2004-09-08 00:00:00,1648.52001953125,51.820316314697266,1643.6334373474122,50.595780515670775,12,MARKET
2004-09-09 00:00:00,1651.6500244140625,51.7203254699707,1643.4808128356933,50.60563688278198,11,MARKET
2004-09-10 00:00:00,1659.8399658203125,51.73031997680664,1643.4127502441406,50.6150408744812,10,MARKET
2004-09-13 00:00:00,1663.0999755859375,51.86029052734375,1643.3867500305175,50.6274694442749,9,MARKET
2004-09-14 00:00:00,1666.8199462890625,51.870269775390625,1643.257875061035,50.64111199378967,8,MARKET
2004-09-15 00:00:00,1655.0999755859375,51.68532180786133,1643.1590621948242,50.65235607624054,7,MARKET
2004-09-16 00:00:00,1659.780029296875,51.83530807495117,1643.2299377441407,50.66581048965454,6,MARKET
